35,--87--16-3-5---4--71----5-8-74----9-58-3-9--4------7514--6--3-5-6-24598--5-1-7---
35,-7-3----5-45-8-31-68--9-------8--5-4---95------8-27--691-5--68-75---8-4-83-6-92-1
35,-7----36-----3---7--316----5---12---69-5---13--1---74-7---2615928-75--361659-----
35,184--3-7--9-4-8--66------819-----56-54---2--7--689514--39--4--8---37-9----2-86---
35,-32--86-4---23--9--6----3--92---148-3--6--9--8---9----45-32-8----38--549---51423-
35,--4--81-238514--6-1--3--8-48---3-67--6-82-5--53--16---4-----2----86--------2814-5
35,1--6--7------7---8--8-24-168-17-------75--1---4---183--15--72837-3--2-592--4-36--
35,-23--1-76---93-4-86--2--1--762---81-----6-2-3-3--2-7-4-8-----41316-9--8-47--1----
35,--7--58-66-89-457---1-682--2-51---6------213-7---8-95-5----1629--94----51-----3--
35,-7----9-328--731---3-1-52-882-3-7-5---5-8---77-3-5---------9-3-3-75-2-899---36---
35,-----19-2-932--5---2--6-4--8-9--672--7289-645-4------995--1---7---6-53---6-92---8
35,6--21-548-----56-1--8----92--675291-9-1--8--57-4-9---6--587----1-9---2--8--4---5-
35,2193---7---39----464-5---3-4----9--3975--361---615---23-4--1---752-64--1--------7
35,4973--2--23-741-8--1-29-7---------39--4-5-16-9-1--382----6-2-7--42-79-1-----1----
35,-37---8-6-893---47--4--8-59-4---76-2---5---9-9--2-4--3----5-72-7--8-1---89274---5
35,-8--423--14----8---2-5-149--3---42-------8-399--31--8--93-7-----54--91-381--23--5
35,--652------97-6--14--19--26-67-5-2---1--3-679-2-6-1--464----73--9-----4--5--48--2
35,-38--9--71--8--5-----6--2-3-8971-36---3-857-----36219859----8--326-7--5-8--------
35,-894-3---------9--3-7-1---4-4-691-577-15-2--99--3742-125--49----7-125---------7--
35,---4-8-3-7-82-56--4--167-2-8----42-62------8-9-5-----4-8294-357-7-----121----29--
35,-3--------5291---77----869--4-73--------69--4--98-156--2148--7--9--76--8-6-19-34-
35,-69-2145---163--8-4-3-----62---58----5-3-9-7-93--7-6-5-952-37-----7----434-9-----
35,-42---81-36---7-2-7-85-1--6283-7--959---8---3----6-1-2-------381---5-26-87--3---1
35,2184-93-56---5--2------198-859217-4-7--------1---35----3-582--9----7--3--71-9-2--
35,----562--51--2-87---618--5---9--17-------5------874-2579-5--6--18296-5-7-4---2--9
35,-95-631-21----84--832-94----1--7-25-3--54-7--7-4--2---9---8---1-7--------86421-3-
35,-----1-89--1---76-9-57-8-1----62-8---7-8-5-2--1249---6-57---19---9----586-815-2--
35,--7----932--65-----95--8261--4-9--3-1-6---9---7--6581-------3496-3-2--8--5-3-162-
35,-2-----3--6--798---9-8-5---2--5-3-86------17------1259689-375-2-7-46--9-1--95---8
35,9---682-4-82-4--51364-----8-9-42--6------947----8-6--------5346--6--49-54-36----7
35,752---4-161-5----2-3821--5----6---4----735-8-8--142-7-249----6---5-63-2-3----7---
35,----53--1--578196----4-9-5-394-2---7--6------8513--6-----9-5-425-9-42-3-7---3---9
35,---9--6--6--8-5972895--2-------483----379--68---32--49-7--8-4-6182-6---3-----78--
35,1----825-2---3--4743-72-68---2-47--6-6--8-5-----3-6-----8-14-256--8--3-----59-4-8
35,9--5---8-4--8-3--9---2-943-7---8--5--8-354-766951-73-83--4---9-17-6-8---------6--
35,7-6394-51-------672--7-6-9-6---7-4-9-984-2173437-1---61--8------59--7-------5----
35,691----84--5-1-326--4---51-14-35---835-2-84-18--16--5--2-------9---3-----18---9-5
35,---276-48-829---767-6-3-29-57--------29-8-75-83----6-4---3----2-4-----17-98-5--6-
35,61-5--83---5-6-71-9-2---65----4-239--9-8----51--3------5--8-94-----2---17391-5-68
35,814-6--3-3----4------31-5---3--9-8--648---9-29726--1-3-9-276-18-----1---4-1----65
35,7---8--2-6-95-2-----41-6--58---9-----1-74-9-2---62-38-19-26-74---8--9---4-685--1-
35,5-296---3--34-5-9-49----75--2-5-----64-1-----3---46-7--5-3--9----465-1--936-1--45
35,-----------8---4973----1-8----3976--25--48-7-67912------49-286--8-7-4-12---8-675-
35,--6----43---6-9---9-237------94-------8-536944-3--68-----2-457-397---4--25-7--386
35,9-2-6-7--4-----682---7---3----6-9-7--8--3715--5------6-289--3-75643-2--879--1--2-
35,1-57-4--674---9---------847--3-916---1--4----59-2--413-3---6-7-2-491-36--57-----8
35,----9---171---2---4---156878-9-4-5---5----4-8--61--7-3-21-639----342-8-56--5-9---
35,7-------6-----43---962-845--72-4-6----132698-9---1----657-821--4--75---8--81----5
35,-152-76-9--2-----3639-58-1--7---9265-6---189-958-2----3-1--5-7-------9-1--78-----
35,--4-2-1---1---5---9--1-842--------7-8-----9-46--54--1--782--69-526-89-41--9-7458-
35,-3--61--58---3-------8---371-84-7-6-32-9----17---1-9-8-7-1-5--6--13--25-9526---1-
35,2-13-58--57-2--31----1-4--26---1978-719832-6-84-7-------6----291---2--4---------8
35,425-----78-93271---7---5-2-2---4-8-----2-1---5-69-8--4357-8-462-486---------34---
35,81--9-7--4-615----7-9---4---78--6---6--8-5-475--9----2----821-418--695------4167-
35,-2--3-----9-2-57-345-9-6-827---2--3----68--5--825-7----7---8-9-5-9--267---4-695--
35,27431--89---8--41---------2728-439---35------4------571-79--2--8--13--9--6-2-51-8
35,---2518-44-2-3-6--8---6--5-7-19-3---2-5--693--9---412--2--4--91-3-1--4------952--
35,-6-4---3---286--1445-97-8--31-2-4--8-8-3---4--24-87-5----64---52-----1-6----21--3
35,356--1---7-----51---29--3--5-92--673--7---1-2--1-7-9--2-5--7---4-3-29-65---45-72-
35,------3--5-18--792--75--6--9---17--47-3---56--246----7--27-8-1-----348-6698--1-7-
35,654----8---3--62-91-----4-62-1-348-5-8-9--642-9-2--13-74-----6---6----2-5--6-9--8
35,-----836---3-62--54--3----7---8--639895-364-----947-5---8-----47----45-66-452--8-
35,47-6---12--2-8-6--5----4-38---5---------6-34-31--72----83-5--716-5-18---7213--86-
35,9385--6--75-89-------6-3--8---2-67-9--9--582668-9--5-------8-91---7-2-6-26----38-
35,26--75----------6---4-3-2------43-2--35-----8-2-5986735-342-7-1---3-159-618----4-
35,72859-------1-6-8--1--724---------4868---5--9-5---321-2-5-6-8-19----86--86--5-92-
35,-5-429--3--4--71989-7----4--4-7--9--3-9--4-8771-8-5-3-4------26-7----3-----96-47-
35,-6--9----72--85391-85-4--7--728----9--1----8-698--7--28--9---2-2---168-7-----89-4
35,--5172--4-9--581--23-694-85-76--98--8-3--7----29-315--9-8----4--------9-1----3--8
35,7---------34-2-15---2-593--8-3--7-1--1--659-86-98----53-----4-757-4---91---2715--
35,---6-943796--7482-7-43-1----12--6-7-497-3---6--6-9-2-4-8-41--69----------4-9-----
35,8----2-931--5342--2--8--7-----4-91-29--2-1--8----8--5--8-94-6-1----1--2--17--8549
35,--23--46-1--8--593-3----7-8-472-----9-8--7---32----874-7-5-8---8-67----52-516---7
35,---9-23--962-3-7-183----4---53-47----89---57--4--9---8---2-9-4-62--84--3-971---2-
35,-1594-3-----12-85-73---8--15-32-4--8174--9--5-28--1---2--4-----98---5-24----12---
35,-9-61--8-4---8-6-5---3457-1-1576-8--96---4-1-2-------9---2------4915-27815-4-----
35,6-3-8--5-5-8--4-2627--6-4----7------85-7-36-49-465-8------7----7-6-3-2-53-15--9--
35,-1--4-2-62-9-8-5-7------1--7-49--8--9-6518--4-5-27---3-92-31--557-----1--68--7---
35,73--6--2--2----638-68--9-4----29--6-896-13---2-1-4-97-6--4-7--5---9---8--4--8-3-6
35,-1-2-----946--7----2---4817--2-4---1-3-8-9-2619----378----7-9--3--4--1-2----61734
35,--8--7---31-2---482--853-------214874----5---132---96-856-3--19--391--5---1---6--
35,---34-98--32-58--4-4---6-3-----2---78---75346------2----3-62--947-5-362-28---9--3
35,72--------------52-852--9-6--7-8124-1-------7--247--9157-348---91---2-35-3---9-68
35,75--43--6---1---59-1-5--38--4--6-5933-5--9-2---6-57-------2---547--3----52-694--1
35,5--3-948-----6---929-4-1---8-419--5---187--64--7-54-1313--4--96------5--6-5-----2
35,-5-9--4----67------945-8--3---6-5-2-5-2-4973--6--3--89-3-47--9-6-9-5--47748------
35,-69--2-------4-2-6-2465-39-9--8-17-44-2-7---------4531--1--5-----31---42-4-73-15-
35,-26-----4--45261-885-794---18---76-596-----175-7-62-----523---------8---6--475---
35,-7-8--2-9---1967----6274--86---------93--21-42----9--68679---324------9-5----3481
35,9----5-766-8-7--------62-38--69--7-4-9----8--3--6-75-9-654-8-97--3-9--857-9---3--
35,-----9-75--92-5-----5-1-9------8-3--983--21-7--2----985-8-9--43-9-37--12-1-52--89
35,43--2---7--2---5--715-8-----8--7-1---7-15--69-5--327--5---43--19--8----5148--5-76
35,--7---541--54-18---41----6---28654-7-83-----55----3--8-6-18235--2--54-----8-3--2-
35,9-5-4-72--7---9--4-237----8-3-518--9-972-----15---7--3----3--62-----43-734-672---
35,--1-7--5-9-5---7--738-5--96--2----61-1-7-352-35-142-7--------4-----2-18-6-741---5
35,4---52---6-5-4-281--9---5---5--93-4---42-5-9-----61--2-61--4-2----9-74169-3--6--5
35,7--1-8-3489---31--1------8-628-4---74-12--3-9-5-7-----5-7-----1---5---7-94-81762-
35,5469-32-1--9------2-7---9-475-631----6---4-373-----1-6--349---2----2--45-253---1-
35,4-3-5-6------69-27-9--83--457--4-2139--3-----36---257---6--4--2-356---4---97----5
35,7-6953-----96-----235----6-37--6-14865----3---41-7-----67--1---19-4-6-8---4---631
35,-2---6-5-49-2-83---6-34-2--2-348-1-61-6---82--5---2-4----8--5-1782-----49---3---2
35,--98----75-3----2--8---73-9246--97-58---72-9-917-3--84----21---7------12192--6---
35,--6-8--459---3--81------3---18492--332---591----31-4---8--531945-----8-7--3----52
35,-----1----527--9----954-3-8-96-2---44--65---282-31--69-87----5696-------53--6-4-7
35,--9423-5------54--45-86----13-58---9-4---2--5-6---4-12--4---283-83-4-96-2-6-3----
35,-4-1-85----1--547656-37--98------7---965-7---------6197-3-19-----925-8-7---74-9--
35,8--3-1-62-3--468-----8---173-8---6-4-12--------46-35-11---72-83-89----4-423---1--
35,5--2-7-137--6-38---3---9--6-5---6132-8-5-2--9-------583-8761-2--159---6--2----9--
35,--8-26--92-9----8176---8523-1--8---4----95--88-6-----2-9-8-2-46-87---2--3---618--
35,--52-8-3161--3-9----817--5-3-6-97---8---1-----9-825-677-1-----3-4-7-318--8---1---
35,5-6-2--1-38-9--2-6---1-5----4-51--93-5-64--2---9--714-26----938--7-9---29----6--1
35,---------1--36-2----642--396758--4-----6---8-849-37-659-8--6---2---83-7---1--2398
35,71-------89-2--37-3----7-----3-4--5-94-86-23-58------4--9634------57--434-79-81-5
35,18--37-9----21-36-----8-----469---7---9----4----54-6-96----4---4-17-29869-2-635-4
35,5-17-62-9--92-814-----413-5-----9-13---3645-2-9-8--6--8-------6--71-3--82--68----
35,---3-5----127-49-3-3--1----748-5-63-1--------9--6---412---81--737-5--8---849371--
35,263--1------5-4-6--8--62---4----6-17-5--4----6-12374-534-6281--------5-212---56--
35,--7-65-295------------791-5-4--3--9775-----4--32----18265-4-9--984----76--39-64--
35,3-2--87-6----7-4-96--42----8-3-9257-7-6154-8---9-83-------4------526--48---8-92--
35,5-94---322-3-5--79-7---2-5-6-453--9------6---7--8--2-3--69--3-7--7--35-643-7--9--
35,-5-96-7-14-25-7---97------5----1-8-61-3-4-9-78476---1--8---------5-8--7---41753-2
35,4-9672----1---5--7-8-1--3-28924--6-5-----81----3-----4--75-124---1-49-3-34--26---
35,--9-6-7----12--84------9---43--9-2--9--513-67-1-6--9--6-29-417--94-7-5--78---5--4
35,---18256--1----84-2684---7-38--946-59----5--4--53-7-----95-842-8-------145-9-----
35,9-1--8-5--8--7---1-5-9--278---56-48-86-2--51-5---8-697--87-----4-98-2---7----68--
35,-731-94----1-2-9-7-98-5--3-75-89-2------7-59393-5----8---9-----1892-7----25----1-
35,---27-8--2--8--95-4-963-1-2-65------794-5-------3-7--5--6-823499-----5-8--8-93-6-
35,2--9--53-----2-8977----8--6----6----6--394-784-31---6-14-8-----35-4--78289-----13
35,21--93-8-5--41--2---42-5--1-4--2-1-3--3-69----923-1---4-17---5-3---8-4-----9-4-12
35,5--1---434-398-1-6--9--3-5--4---25--235-4---79--5--46-8-4-9-7-----71-6-4-96------
35,53-7---8127-8193-58---53-2---8-2---7--35--2--4---9--5-1-7----63-4--3-8--3----5--2
35,1-8---------48-6-727--5-14-7---48--5--4----8-6857--21-45---69---6--17-5---7524---
35,--3---5--12-5493-7--8-----1--1--5-9-2-----17--5-28-4-661-7-28---3--1----47---6913
35,-----2-3581--95---5-3---8----15-93-2---83-5-635---1-4-935---26--62-5-4--4--21----
35,------62-5---2-7989-8-65---6---3--72--2-9-3------729-1--9---1-7--46-75--1579--23-
35,1--------9-514-8626-2-95-1-86-----473-1---5--45---1--32----6----4681-----1-42-35-
35,7--6--4-86385-4-------7-3--3-2---76-81-36---2-6-45--3---6---18-42--8-6-7-8--46---
35,--4--58-6198-------36-8791-8-3---5-9---93-1--9-75-2---785----6-------29-32-8---51
35,9-3--4--7----57341-7-3---9--1-5--9--2---76--33----9716--4---5-95976--1-----795---
35,-65-392---735---4--8-624-358---5-3-2--9--75---5-2-3--8---84---7-983-1---------8-3
35,-----8716--5--9483-8-6-79---1638--7----96-34-5---7-----3981-5--6-7-5---81------3-
35,48152-7-6---14-85--53----4--------15--425-38-8--96-------4--5------1--3831-8-5-74
35,----7862--8----5-73-75----8256--78---3--------98-54--28---46-39-2-8-5-64-43---1--
35,-1----3--6-934----3-478-6-9-36-7982-9--2---36---4-619-----6---5--3---21--71--4--3
35,-61-3--8-4-3-8-95--581-4-6--8-----145-632-879-19--8------9-2--88-2-5------4-----6
35,71--9---53-4---1----8-3--6-----1-3--1-------7-93-67814-3-98---18-1356--95-9-4---3
35,3-5---1---4--1---8--1-53-7---8--7--1-7-5---63-13-8--5-1----4-2-8327-5-1-457---38-
35,-8-5--219---9--85-9-5-2-4-------4928-4-------12---5-46432-9-5--6-83-2--45--48----
35,-7---5-831---895--8-5327---35--182-9----9--58--8--431-7----2-3528--3--9---------2
35,8---69--2--17-3-8-5---24---2-6-4--53-53-7-6--7-----82-9-5-82--6--8--7-9--7-5-64--
35,13---85-----35916---7-41---9-5-2-3-1--2----453--5--9-2-8----2-32961-7-----38---1-
35,8--95--1-----87----7632--9---719-4-54-2----7----6--92---5--3-4--8--4-5-7-645-8-39
35,--49-83-----453---7--2-68-4----249--87---5------8-7-65-36--279--873-9-4-9-----5-6
35,91--3--6--87-5--325-3-7-8---2----375-76-12------3---1-16-4---5---47-----73-685-2-
35,----8-73---76--85138-7-54---4----9-527954-------917---7-3---58-6581-----9--8--1--
35,--49----313-8745---98--516-94---8-2-5--------8---437-9---35-9---8--2--514---89-3-
35,-75-9----96--28-1-1--7-5----9--42--57-----184-5----26--185---425--------2-9487-51
35,-2-3-759-7------2849--5-----748-91--3-21--9-7--9---842----81--95---3----93-47--1-
35,3-65------7-4-1--------923---42--8--96---3-27-52-8-31----3-2--8-218--47--83--4-62
35,82-4------59----8--7--89----928---1-5--9-----7-8-6-5----7-98-546-1--47929-5-1-6-8
35,7-54-3--2----5-9-738-719-5-15--2---3--8-----9-----8---5--39--7--31--759-9-758--2-
35,--389-1-7-1---72---78-16-4-7-4-8--568-1--9-73-6--74------1--6--49-------186-4-7--
35,9--5---------4---9638--9-5735----9-----9-35---89-2--34-97--8-26-13---7-5-46-5-8-3
35,-4813------3-8---6--1467-38-64--3-5217--5-6--3--672-4--------6785---1---23---6---
35,--4----3-82-4--9-79---67----98--35-27--2-9---2--5--8-45-93-4---4-79-862---27----9
35,-7-9----5-2-4-18--8-6-5379-----3-----83----462-5--71389-75--6-----3-9-5-65----38-
35,23---46--641-----8--76-139--1----8-3-52-1--6-8--2----1--4-6---2---1--98712-37--5-
35,25--------93---64-674--92------153-6-2-79----9-634--2-1--6-4-7---2-37-6--67-5--3-
35,9---7---------679-57-49---87-4--9-6-------3-7-127-----1----7-29---215-7328796-5-4
35,--5-7---6---1-8--7713-6-8--927--1--8---9-7-34134-8-9--89-----4-4-2----6--7-5---89
35,7-9--3---2--97----14-----6-97521--46--46---976----78--4---5--2---1369------7-4915
35,5-3---7-1--96--5-3-2--314-9-3---6----8-9--2-6-9-8----79-23--67-45-1---3--7---28-5
35,7--6925-35-9-------2-7539----7-1-3---9--2-74-3--976-5---356--7-2-5-391----------5
35,-3--25--46-49-3258-2-76---1---538-42---6--8-94-3---76--9--82---3----9-8------6--7
35,37---2--44--13--291-2--6---9674-8---54-62----2-------6--47-5-93----83-6-6---14--7
35,---59-61----4----55-8-16--98-2--49--9--7---58-6--8---7-1-8-3--245---18-6--96--3-1
35,--329-87----3--52---2-169---7----613----3-7---816--2---2---3--8-195-23--6-79--4-2
35,2619-----8------9--94-1-86-976--8-251-3-5---65-----178--8--------98-1653--762----
35,86--17-5--27-58-61-----64-8-7---2----92----1-1-8--964--418-57----9---12-75-9-----
35,8-7239-414-957-8---1-8---7----------9----8----857--294--8--3--75-4127------48-1-3
35,--5-41-896-279----894--32---8---67541--4------4--89-2-2-----5374----79---31----6-
35,8-2-7--96-49--8-7--1---4----91--674-78-----69-648-7--29---5--8-----49--7-7----951
35,9---2-648--8--4-19-1----2--1--35-86-7-6--81-5-8--1297--6-9-------12-64--3-2--1---
35,-----3----3--85-2-5--912--3-2-8--1-4-8-5----6----9183--143--6-86--24--159---68-4-
35,-4-762--55---41-3-7-------4----7--5-4-13--89-27-158--6-8-6----9165---4-8--4-8-1--
35,-8----5---6---5--7---967-8-----4---34--75982-----8--766-837--95--95--74-5-74-86--
35,--2-9--6--9--5-3---6---412---9-186---58-2-91-321-468------395------65-9-9-5----86
35,---3-8-14--754-9--841---7-----7---2-98-------71-8-5-3917-439-8--68--2-97--3-8----
35,----7---384-9----7--784-6-96-5--4--1289-1-35-4-------8--4---17---846-9-29-1-3--8-
35,87-6---5-5--9--6-8--3--8--4----3-7-2287-6-51--1--8--46-5--2----4---7-13-6--5-48-7
35,--1-----937-45961229----3855--14--2---3---95---2-3-8----75862---8-2-----9--37----
35,---7153-217-9---5-5----6--98-74--925-6-2--8----9----7663-852---7---9---3-9---75--
35,123--87---4-2--3-------5-4---7859423---67--98--5-----62-17-68-4--83--2------8-6-9
35,5-71------497-53--2-1-9-74----61-52---2--769--1--52----7--3-9--1-----4323-594----
35,---3-81-2---1-----13892--547----39-1-8271-3--51---278--5---9------8-5-178-72-----
35,3---9-2-5----3541---78-296--51---3--692-1--5-----67-29926------8----4-91---6--53-
35,------3-635-6-17-4-4953---1---1-64----6--25-----8--639497-5-1--5-2---8----376---5
35,4-----8-1895----74-21----939----6745-46--7-8-57-3--9----9-1-4---8-9---6-3----45-9
35,1-3--7---572-3--9--9---2--5725-6-9---3---9--7--98--3--9---5---6-6---1529---9-6873
35,-2-5-----9-8-36-52-------38-49617-----2--57--6--29-541-9--5--6-8-59--21--73--2---
35,--2--5-37---871--2---2-----167---5-438-5--71625---7--3--8---2---25--6-71--37-2-5-
35,5-72-----249------8-1-3--79416-92--73-58-7-1---85-1-4-18----7------83-51-5-1-----
35,9-4-26-5-----3---83--1-7-4213-2-4-----8-6-4-345-9-3-----1--8------3-978--43-521--
35,--5-3-6-2832-7--5--6-----4---86-7-3------2-166-15-3----4-36--877--82-5---86-5---1
35,---7---28859--27---2-4--5-92----1-6-------895--6-5-2-1--25--9874-8-27-----76--4-2
35,72-6-4-8--4--1--7-96-72---4--743-2-6--2--69476----2-1---9--73--1--24--9--------61
35,8-52----72--79--5------6-89-72--95383--52-79----8-7-625-9-------87-------34-82-7-
35,--9-----664--8-1--13-569--88-13-6-979---1-6-2---9---13--41---------3-97-59--243--
35,-23----6-6--4-2-9-5---8-----35--491-9--3-7-5--67-95-3-79-----41-5-1--6-22--6-35--
35,72835----3---7-8-5-5-6--3--6----5982--28--5--5-9--2---2-7--8-51--3-46---94---7--8
35,2--8-3---64--1--93-1-94-86-9--4--3-5--1537--9-3-2--4--86--5-9--374-29-----9------
35,-----312-3-6----981--5-8-4--1--8---45-9-34-----4--5---4938517-28---29-3--2----9-5
35,---6-5-41-----4-265-4----7371--6--526----7-3-38524--6--------8-8-6-53---4-3-296--
35,-42--7-15-63-1---9--14--2--51-67----2-7--3---6--1-25-4-2----4--475-6--32----2-1-6
35,------582--65-2-318-2--17------7-614-3-41-8--64189---33--1--9-8-2-----67-78------
35,-5-9-6--7-3--7-5-8-9-5-----9--3-4---274--19---6-72--4---924-7--3-----6295---974-3
35,--472165------6234--9--51------4--1552--174-6--65--9-------456-6-7-5----4152-----
35,-37--2-46--28-51-9--16-7-28-9---18-----3-9--71-5---93------6493-4--8---13---7-2--
35,1-2---735--8-5-12---5-21--8-6--7-------1985----9--247-9--5------7-819---586--39-7
35,-46923-7-5-2-----3----154---5-3---4---3-741--4-7--6--9-9--5---41---6-23-264----95
35,-1-97-34--8-2-3-197-9-------5874---139-6--428--483-----7----19-----8-2---2---1-73
35,1------9-73--2-4--9-64-8--7-98--61-2-4---2--32---8--79--2----6--7-2-1-344--87-92-
35,-2-43---11--6974236-4-8---7---9-47----93---68---71---9-9-12---42------9--83-49---
35,--98-43-17---3-----3--6947-37-4821--29-----3---13--6--9--1-8-4----946--7-42--3---
35,-1--2-7---361475-2--938--46--185-9-759---------2--1-6----5-8----24-36----5-21---9
35,----5--29-19---4-5---8-93166-----231---52---8--13865--5--24-16386--------4--63---
35,---1-6-2-1---597-----2--8-1-39----72-5-76-1-3----924--84-92--1--7--1--865-1--8--9
35,25---148--96-7-32----28-------16794-1---24-38-4--586---1-593---5-----29--7--4----
35,----6------5-938--967-485----48--256-----5-49---674----7--3269-39---7----5--8643-
35,6--4---9----19-3-4-438-72-1528---41343-2----6--6-------149---2---9--1-3--65-3---9
35,519--4-6-74--26--9--257-84---5-326--8--9--1----4-179---86---5-7------4--9-145----
35,--1--583-38572--6479---85----321----8---5-----246--3--5----3---1--5-6-83-38----56
35,1-2---94-----9----3-5-82---628-3-1--54-2-----71---4325---3--5-2-----8439-36-2-81-
35,--6---8514-8-1-3---------49---5-39-----7---6-365--4--768-9--43-2--1---9595-3-261-
35,74658-----5-4--9---19-7--8---5813-9-1-7--4-3----7----8-62------4----28-35--16874-
35,63-18-9-4-195-4---8----3-2-4986---513--81---7-------62---2-8----82-4---9543-----6
35,2-5-1--8--972435-----5-8----53--2-7----4-----9-6--524--487---5-57--218--3-28--7--
35,----2--4--14---7----79----27-6---3-8-2-7-45--9-528---7--2----544--85926-6594-2---
35,---7----19823-1-4-1---423---9-4---1----829--3-38---79--19--3-8-3-451-2---27-9----
35,--4----2-39-245----57---49-----679-4--95----34--932-7--25--3-49-4-8--7329-------8
35,-5------39---3-56-47-865-1-16--43-877-4--1---5----61---4---987---7---3----635-4-9
35,28------5--125-8--64-8----2-5-----6--286-7-5-----2--3----1-85---1-4326-9862-754--
35,3-254------6-274---7568-32---41--23-51---4-9823---85-------2--5----569--9---1---2
35,6-574-1-9-7-------83169-7-5316--7-5------9-------5-471-------9---3--4-17794-8-5-2
35,8367---5-2--------79534-28---81--6926---947-19-------5-8----------9-64-7169-57---
35,------614-8--74-2-2-419--58--9--8----42------81-4---67-2-9871-----6412--6-12---8-
35,-1-4-8-----23971--7-81-2-4-4-3-------9-----34----4-89-1--9---52-2--3198-985---41-
35,--4-185----8-954-6-2---6-7-175---69348-97-1-5--36-1--461-3----------2--7--2----6-
35,----57-9-5----92-38-43--7---4--6---7716428-35-5--73--43--7-6-4-----8----47--35---
35,-61--7--4--4--61973--5-46--7---4-------78-946------7-26-32--4--47916-253-2-------
35,5---6942---924581---4--8-5--17----8--5----79-----8-56-6-54---7-7-28-6-45-9---2---
35,3-1-7-8---5-92-1---9---12-57--143--8-42-58-1--1-79--5--7---9--2--9-3--7-236------
35,-45--826-67---29-3--36-7--1-----9-5-2-6-4----5--8-6----58--14--4125--67--6-7-4---
35,--5--934--42--5-9-1963--5---7-6--2--2-1-5-9---69------45--3-129-----4----275-8-36
35,----9-3177--1-3-2-3-----9-8-1---28-55--8-1------57-431--3--75--47--1528-28----1--
35,65---8--18--7--26--71-62----4-2561--213---65-5--1--724--6-4--8------5--712--7----
35,1------2--------71--684-39-4-2---683---3---52839-26----4-6------21438---96-2-51-8
35,925---4--1-8-9--25---------5--72-964---------47-6----2-592-4687--795824------759-
35,96-------2-1--58744--12-6-3-48-3--6---3----457---64-3-8-4--6-2---294--5-1----2-8-
